# from Simon Lovell
# Plot count:  8161
0	0	0.0037985541
0	1	0.0020830781
0	2	0.0012253400
0	3	0.0004901360
0	4	0.0003676020
0	5	0.0003676020
0	6	0.0001225340
0	7	0.0001225340
0	8	0.0001225340
0	9	0.0001225340
0	10	0.0001225340
0	11	0.0001225340
0	12	0.0001225340
0	13	0.0001225340
0	14	0.0001225340
0	15	0.0001225340
0	16	0.0001225340
0	17	0.0001225340
0	18	0.0001225340
0	19	0.0002450680
0	20	0.0001225340
0	21	0.0001225340
0	22	0.0001225340
0	23	0.0001225340
0	24	0.0001225340
0	25	0.0001225340
0	26	0.0001225340
0	27	0.0001225340
0	28	0.0001225340
0	29	0.0002450680
0	30	0.0001225340
0	31	0.0003676020
0	32	0.0003676020
0	33	0.0008577380
0	34	0.0020830781
0	35	0.0031858841
1	0	0.0017154760
1	1	0.0018380100
1	2	0.0007352040
1	3	0.0006126700
1	4	0.0002450680
1	5	0.0001225340
1	6	0.0001225340
1	7	0.0002450680
1	8	0.0001225340
1	9	0.0003676020
1	10	0.0001225340
1	11	0.0001225340
1	12	0.0001225340
1	13	0.0001225340
1	14	0.0002450680
1	15	0.0001225340
1	16	0.0001225340
1	17	0.0001225340
1	18	0.0001225340
1	19	0.0001225340
1	20	0.0001225340
1	21	0.0001225340
1	22	0.0002450680
1	23	0.0001225340
1	24	0.0002450680
1	25	0.0001225340
1	26	0.0001225340
1	27	0.0001225340
1	28	0.0001225340
1	29	0.0001225340
1	30	0.0001225340
1	31	0.0002450680
1	32	0.0004901360
1	33	0.0014704080
1	34	0.0040436221
1	35	0.0036760201
2	0	0.0019605441
2	1	0.0020830781
2	2	0.0008577380
2	3	0.0002450680
2	4	0.0003676020
2	5	0.0001225340
2	6	0.0001225340
2	7	0.0002450680
2	8	0.0002450680
2	9	0.0001225340
2	10	0.0001225340
2	11	0.0001225340
2	12	0.0001225340
2	13	0.0001225340
2	14	0.0001225340
2	15	0.0001225340
2	16	0.0001225340
2	17	0.0001225340
2	18	0.0001225340
2	19	0.0001225340
2	20	0.0001225340
2	21	0.0001225340
2	22	0.0002450680
2	23	0.0001225340
2	24	0.0001225340
2	25	0.0001225340
2	26	0.0001225340
2	27	0.0001225340
2	28	0.0001225340
2	29	0.0001225340
2	30	0.0001225340
2	31	0.0009802720
2	32	0.0009802720
2	33	0.0023281461
2	34	0.0023281461
2	35	0.0022056121
3	0	0.0007352040
3	1	0.0008577380
3	2	0.0002450680
3	3	0.0003676020
3	4	0.0002450680
3	5	0.0002450680
3	6	0.0001225340
3	7	0.0001225340
3	8	0.0001225340
3	9	0.0001225340
3	10	0.0001225340
3	11	0.0001225340
3	12	0.0001225340
3	13	0.0001225340
3	14	0.0001225340
3	15	0.0001225340
3	16	0.0001225340
3	17	0.0001225340
3	18	0.0002450680
3	19	0.0003676020
3	20	0.0002450680
3	21	0.0002450680
3	22	0.0001225340
3	23	0.0001225340
3	24	0.0001225340
3	25	0.0001225340
3	26	0.0001225340
3	27	0.0001225340
3	28	0.0001225340
3	29	0.0002450680
3	30	0.0003676020
3	31	0.0008577380
3	32	0.0011028060
3	33	0.0020830781
3	34	0.0013478740
3	35	0.0013478740
4	0	0.0009802720
4	1	0.0009802720
4	2	0.0002450680
4	3	0.0003676020
4	4	0.0002450680
4	5	0.0004901360
4	6	0.0001225340
4	7	0.0003676020
4	8	0.0001225340
4	9	0.0002450680
4	10	0.0002450680
4	11	0.0001225340
4	12	0.0001225340
4	13	0.0001225340
4	14	0.0001225340
4	15	0.0002450680
4	16	0.0002450680
4	17	0.0001225340
4	18	0.0001225340
4	19	0.0002450680
4	20	0.0001225340
4	21	0.0008577380
4	22	0.0001225340
4	23	0.0001225340
4	24	0.0001225340
4	25	0.0001225340
4	26	0.0001225340
4	27	0.0001225340
4	28	0.0001225340
4	29	0.0004901360
4	30	0.0001225340
4	31	0.0012253400
4	32	0.0017154760
4	33	0.0020830781
4	34	0.0015929420
4	35	0.0018380100
5	0	0.0012253400
5	1	0.0013478740
5	2	0.0007352040
5	3	0.0003676020
5	4	0.0001225340
5	5	0.0003676020
5	6	0.0002450680
5	7	0.0001225340
5	8	0.0001225340
5	9	0.0001225340
5	10	0.0001225340
5	11	0.0002450680
5	12	0.0001225340
5	13	0.0001225340
5	14	0.0001225340
5	15	0.0002450680
5	16	0.0003676020
5	17	0.0002450680
5	18	0.0001225340
5	19	0.0008577380
5	20	0.0003676020
5	21	0.0002450680
5	22	0.0001225340
5	23	0.0001225340
5	24	0.0001225340
5	25	0.0001225340
5	26	0.0001225340
5	27	0.0001225340
5	28	0.0001225340
5	29	0.0003676020
5	30	0.0004901360
5	31	0.0011028060
5	32	0.0015929420
5	33	0.0012253400
5	34	0.0015929420
5	35	0.0008577380
6	0	0.0011028060
6	1	0.0009802720
6	2	0.0007352040
6	3	0.0006126700
6	4	0.0006126700
6	5	0.0002450680
6	6	0.0003676020
6	7	0.0002450680
6	8	0.0004901360
6	9	0.0003676020
6	10	0.0002450680
6	11	0.0003676020
6	12	0.0002450680
6	13	0.0001225340
6	14	0.0001225340
6	15	0.0001225340
